category,neighborhood,primary_type,classification,year,beat,community_area,domestic,iucr,longitude,location_description,case_number,crime_date,latitude,community_number,ward,fbi_code,id,block,description
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/69/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0554,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS342414,2010-06-04T11:50:00,41.982986164,10,41,08A,7539401,065XX W BRYN MAWR AVE,AGG PO HANDS NO/MIN INJURY
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/64/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0545,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS342494,2010-06-04T11:50:00,41.982986164,10,41,08A,7544695,065XX W BRYN MAWR AVE,PRO EMP HANDS NO/MIN INJURY
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.7915171624,"SCHOOL, PUBLIC, GROUNDS",HS342283,2010-06-04T10:19:00,41.982986164,10,41,06,7539402,065XX W BRYN MAWR AVE,$300 AND UNDER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.7940362193,STREET,HS342686,2010-06-04T03:00:00,41.9778005019,10,41,14,7541680,053XX N NORMANDY AVE,TO VEHICLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0620,-87.7830055873,RESIDENCE-GARAGE,HS342857,2010-06-03T21:00:00,41.9843452198,10,45,05,7539609,056XX N MELVINA AVE,UNLAWFUL ENTRY
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/150/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1350,-87.7915171624,"SCHOOL, PUBLIC, GROUNDS",HS340860,2010-06-03T14:30:00,41.982986164,10,41,26,7537603,065XX W BRYN MAWR AVE,TO STATE SUP LAND
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8065891502,DRUG STORE,HS342884,2010-06-02T17:15:00,41.9745657362,10,41,06,7539571,071XX W FOSTER PL,RETAIL THEFT
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/137/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1242,-87.8015804699,RESIDENCE,HS344580,2010-06-02T00:01:00,41.9940017908,10,41,11,7540905,061XX N NORTHWEST HWY,COMPUTER FRAUD
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8171424541,RESIDENCE PORCH/HALLWAY,HS338751,2010-06-01T16:30:00,41.9942923583,10,41,06,7535102,076XX W CLARENCE AVE,$300 AND UNDER
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/118/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1130,-87.8173926592,RESIDENCE-GARAGE,HS337865,2010-06-01T11:15:00,41.9951963246,10,41,11,7534013,076XX W PALATINE AVE,FRAUD OR CONFIDENCE GAME
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS337224,2010-06-01T11:00:00,41.982986164,10,41,08B,7533768,065XX W BRYN MAWR AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.8082894418,RESIDENCE,HS336781,2010-06-01T09:00:00,41.9927648521,10,41,08B,7534556,072XX W EVERELL AVE,DOMESTIC BATTERY SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1622,/api/1.0-beta1/communityarea/10/,True,2825,-87.7875028425,RESIDENCE,HS430402,2010-06-01T08:00:00,41.9874813599,10,45,26,7625991,058XX N NAGLE AVE,HARASSMENT BY TELEPHONE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0890,-87.8113517454,GROCERY FOOD STORE,HS337307,2010-06-01T00:00:00,41.9745408379,10,41,06,7555160,073XX W FOSTER AVE,FROM BUILDING
-,None,KIDNAPPING,/api/1.0-beta1/crimeclassification/335/,2010,1613,/api/1.0-beta1/communityarea/10/,True,4255,-87.8189327429,RESIDENCE,HS336020,2010-05-31T18:00:00,41.9752528761,10,41,26,7532144,076XX W FARRAGUT AVE,UNLAWFUL INTERFERE/VISITATION
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8079493087,SMALL RETAIL STORE,HS336677,2010-05-31T17:23:00,41.9746295973,10,41,06,7533179,072XX W FOSTER AVE,RETAIL THEFT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7851664284,RESIDENCE,HS335372,2010-05-31T09:20:00,41.9961391512,10,45,08B,7532674,063XX N MOBILE AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.807088737,SIDEWALK,HS335260,2010-05-30T21:00:00,41.9822271071,10,41,06,7531487,055XX N HARLEM AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0460,-87.7921652328,RESIDENCE-GARAGE,HS335537,2010-05-30T15:30:00,41.9985323679,10,41,08B,7533100,064XX N NATOMA AVE,SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8091433279,RESIDENCE,HS419097,2010-05-30T09:00:00,41.9900190658,10,41,05,7615016,072XX W PETERSON AVE,UNLAWFUL ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8079493087,PARKING LOT/GARAGE(NON.RESID.),HS333420,2010-05-29T20:55:00,41.9746295973,10,41,14,7530824,072XX W FOSTER AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.8068567401,OTHER,HS352225,2010-05-29T16:30:00,41.9777968957,10,41,06,7548709,053XX N HARLEM AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.8054073631,RESIDENCE,HS334161,2010-05-29T15:00:00,41.9987641717,10,41,06,7531417,071XX W SCHREIBER AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/383/,2010,1613,/api/1.0-beta1/communityarea/10/,False,502R,-87.805843767,STREET,HS332738,2010-05-29T09:50:00,41.970860376,10,41,26,7530597,049XX N NEVA AVE,VEHICLE TITLE/REG OFFENSE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8129916366,HOSPITAL BUILDING/GROUNDS,HS332702,2010-05-29T09:30:00,41.9885794028,10,41,06,7535296,074XX W TALCOTT AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1622,/api/1.0-beta1/communityarea/10/,False,2825,-87.7793547874,RESIDENCE,HS333989,2010-05-28T21:07:00,41.985016455,10,45,26,7530518,057XX N MC VICKER AVE,HARASSMENT BY TELEPHONE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.8128711057,RESIDENCE,HS342937,2010-05-28T19:00:00,41.9934415797,10,41,06,7539621,074XX W MYRTLE AVE,FROM BUILDING
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0910,-87.7802058587,STREET,HS332377,2010-05-28T18:30:00,41.993774556,10,45,07,7529231,061XX N MEADE AVE,AUTOMOBILE
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/243/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1812,-87.7900873602,RESIDENCE,HS330622,2010-05-28T09:48:00,41.9789811013,10,41,18,7536945,053XX N NEENAH AVE,POSS: CANNABIS MORE THAN 30GMS
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.7978099856,RESIDENCE,HS330829,2010-05-28T09:30:00,41.9707243906,10,41,08B,7529139,049XX N NEWCASTLE AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.805843767,RESIDENTIAL YARD (FRONT/BACK),HS330509,2010-05-28T01:30:00,41.970860376,10,41,06,7527574,049XX N NEVA AVE,$300 AND UNDER
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0560,-87.8033764845,RESIDENCE,HS330120,2010-05-27T21:50:00,41.979265498,10,41,08A,7528484,054XX N NOTTINGHAM AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1320,-87.7861253603,STREET,HS329365,2010-05-27T07:30:00,41.9941349739,10,45,14,7526722,063XX W RAVEN ST,TO VEHICLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.7888590245,RESIDENCE-GARAGE,HS328687,2010-05-27T01:00:00,41.9798397067,10,41,05,7525611,054XX N NATCHEZ AVE,FORCIBLE ENTRY
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.8129916366,HOSPITAL BUILDING/GROUNDS,HS401732,2010-05-26T17:00:00,41.9885794028,10,41,06,7598011,074XX W TALCOTT AVE,FROM BUILDING
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7957137887,RESIDENCE PORCH/HALLWAY,HS330548,2010-05-26T16:00:00,41.9917269664,10,41,14,7528692,060XX N NAVARRE AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS344370,2010-05-26T11:45:00,41.982986164,10,41,06,7540801,065XX W BRYN MAWR AVE,FROM BUILDING
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS333075,2010-05-25T18:00:00,41.982986164,10,41,06,7542144,065XX W BRYN MAWR AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS325413,2010-05-25T10:05:00,41.982986164,10,41,08B,7523517,065XX W BRYN MAWR AVE,DOMESTIC BATTERY SIMPLE
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0560,-87.8051054909,RESIDENTIAL YARD (FRONT/BACK),HS325329,2010-05-25T09:30:00,41.9752065523,10,41,08A,7563724,071XX W FOSTER PL,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7809827203,STREET,HS326823,2010-05-24T22:30:00,41.9902931645,10,45,06,7523628,061XX W PETERSON AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2826,-87.7828985336,RESIDENCE,HS327909,2010-05-24T18:00:00,41.9903682274,10,45,26,7524990,060XX N MELVINA AVE,HARASSMENT BY ELECTRONIC MEANS
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2825,-87.7874006364,RESIDENCE,HS324372,2010-05-24T15:27:00,41.9929857385,10,45,26,7520923,061XX N NAGLE AVE,HARASSMENT BY TELEPHONE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0820,-87.8039657329,RESIDENTIAL YARD (FRONT/BACK),HS323625,2010-05-24T11:00:00,41.9916006639,10,41,06,7520482,060XX N NICKERSON AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.7949669867,STREET,HS348621,2010-05-23T19:00:00,41.9773273787,10,41,08B,7544877,053XX N RUTHERFORD AVE,SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2010,1613,/api/1.0-beta1/communityarea/10/,True,2826,-87.8214578339,RESIDENCE,HS347919,2010-05-23T10:26:00,41.9749677881,10,41,26,7545791,077XX W FARRAGUT AVE,HARASSMENT BY ELECTRONIC MEANS
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/152/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1365,-87.8041721188,RESIDENCE,HS321928,2010-05-23T03:00:00,41.9955505177,10,41,26,7518760,062XX N NORTHWEST HWY,TO RESIDENCE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0460,-87.7930144841,"SCHOOL, PUBLIC, BUILDING",HS321976,2010-05-22T21:30:00,41.9938163493,10,41,08B,7518757,066XX W RAVEN ST,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7975502749,RESIDENCE,HS320746,2010-05-22T12:00:00,41.995127382,10,41,08B,7517708,068XX W PALATINE AVE,DOMESTIC BATTERY SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0620,-87.7882020147,RESIDENCE,HS321879,2010-05-22T10:00:00,41.9878771029,10,41,05,7518759,058XX N NAPOLEON AVE,UNLAWFUL ENTRY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2820,-87.7921689992,RESIDENCE,HS320459,2010-05-22T01:54:00,41.9980878259,10,41,26,7517480,064XX N NATOMA AVE,TELEPHONE THREAT
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7929117388,BAR OR TAVERN,HS320716,2010-05-21T23:55:00,41.9890025399,10,41,06,7518518,059XX N NORTHWEST HWY,$300 AND UNDER
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/146/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1330,-87.8179362712,DRIVEWAY - RESIDENTIAL,HS320423,2010-05-21T22:30:00,41.9925643351,10,41,26,7517450,076XX W EVERELL AVE,TO LAND
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.783018615,APARTMENT,HS318281,2010-05-21T02:55:00,41.9939362612,10,45,08B,7515153,061XX N MELVINA AVE,DOMESTIC BATTERY SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7924762317,APARTMENT,HS318186,2010-05-20T22:30:00,41.9974306667,10,41,08B,7515067,066XX W DEVON AVE,DOMESTIC BATTERY SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.7936789757,RESIDENCE-GARAGE,HS318798,2010-05-20T22:00:00,41.9817806645,10,41,14,7515978,055XX N NORMANDY AVE,TO PROPERTY
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0560,-87.8067810734,RESIDENCE,HS318816,2010-05-20T21:00:00,41.9843030587,10,41,08A,7515990,056XX N HARLEM AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7881679479,STREET,HS317862,2010-05-20T17:45:00,41.9974734035,10,41,06,7518851,064XX N MILWAUKEE AVE,OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS316851,2010-05-20T09:03:00,41.982986164,10,41,08B,7513867,065XX W BRYN MAWR AVE,SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0610,-87.784755308,RESIDENCE-GARAGE,HS316693,2010-05-19T20:00:00,41.9900368347,10,45,05,7513714,062XX W PETERSON AVE,FORCIBLE ENTRY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/360/,2010,1622,/api/1.0-beta1/communityarea/10/,False,5011,-87.7800532442,OTHER,HS315679,2010-05-19T13:10:00,41.9893090092,10,45,26,7545272,059XX N MILWAUKEE AVE,LICENSE VIOLATION
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/118/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1130,-87.7928264516,RESIDENCE,HS317249,2010-05-19T13:00:00,41.9903879594,10,41,11,7514405,060XX N NAVARRE AVE,FRAUD OR CONFIDENCE GAME
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1611,/api/1.0-beta1/communityarea/10/,True,2825,-87.8062627639,RESIDENCE,HS491991,2010-05-18T17:21:00,41.9985348458,10,41,26,7686479,071XX W SCHREIBER AVE,HARASSMENT BY TELEPHONE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0460,-87.7876396521,PARKING LOT/GARAGE(NON.RESID.),HS321935,2010-05-18T14:30:00,41.9960109808,10,41,08B,7518538,063XX N NAGLE AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS328765,2010-05-18T12:45:00,41.982986164,10,41,06,7526363,065XX W BRYN MAWR AVE,FROM BUILDING
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/264/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2024,-87.7851058798,SIDEWALK,HS314795,2010-05-18T11:40:00,41.9946213211,10,45,18,7511309,062XX N MILWAUKEE AVE,POSS: HEROIN(WHITE)
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8060509288,DRIVEWAY - RESIDENTIAL,HS322674,2010-05-18T06:30:00,41.9742778678,10,41,06,7529972,051XX N NEVA AVE,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.7842705506,BAR OR TAVERN,HS313135,2010-05-18T03:00:00,41.9933687187,10,45,05,7509450,061XX N MILWAUKEE AVE,FORCIBLE ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8129916366,HOSPITAL BUILDING/GROUNDS,HS313392,2010-05-17T19:30:00,41.9885794028,10,41,14,7509958,074XX W TALCOTT AVE,TO VEHICLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0486,-87.8039707742,RESIDENCE,HS315257,2010-05-17T13:00:00,41.9954315889,10,41,08B,7514082,062XX N NORTHWEST HWY,DOMESTIC BATTERY SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.7965591999,STREET,HS311602,2010-05-16T22:00:00,41.972974289,10,41,14,7508005,050XX N OAK PARK AVE,TO VEHICLE
V,None,ASSAULT,/api/1.0-beta1/crimeclassification/368/,2010,1613,/api/1.0-beta1/communityarea/10/,False,051A,-87.8022922047,STREET,HS310872,2010-05-16T17:55:00,41.9756436234,10,41,04A,7510896,069XX W FOSTER AVE,AGGRAVATED: HANDGUN
V,None,BATTERY,/api/1.0-beta1/crimeclassification/29/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0430,-87.7873379087,SIDEWALK,HS310776,2010-05-16T16:00:00,41.9964513617,10,45,04B,7507262,063XX N NAGLE AVE,AGGRAVATED: OTHER DANG WEAPON
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7988704806,RESIDENTIAL YARD (FRONT/BACK),HS310620,2010-05-16T14:21:00,41.9965001467,10,41,14,7509504,063XX N NEWARK AVE,TO PROPERTY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8067976157,PARKING LOT/GARAGE(NON.RESID.),HS320496,2010-05-16T06:00:00,41.9814025108,10,41,08B,7519855,055XX N HARLEM AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0860,-87.8023827542,SMALL RETAIL STORE,HS309984,2010-05-16T01:20:00,41.9944034132,10,41,06,7506832,062XX N SAYRE AVE,RETAIL THEFT
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0890,-87.7851162371,RESIDENCE,HS309495,2010-05-15T16:00:00,41.9972722647,10,45,06,7587260,062XX W DEVON AVE,FROM BUILDING
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7973231545,RESIDENCE,HS309186,2010-05-15T14:00:00,41.9998353633,10,41,08B,7506109,064XX N NEWCASTLE AVE,DOMESTIC BATTERY SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8071005717,STREET,HS308914,2010-05-15T11:35:00,41.9812365034,10,41,08B,7505725,055XX N HARLEM AVE,DOMESTIC BATTERY SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0460,-87.8321235721,HOTEL/MOTEL,HS308499,2010-05-15T03:00:00,41.9856459044,10,41,08B,7505213,082XX W HIGGINS RD,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8064635116,STREET,HS308352,2010-05-15T00:09:00,41.9777621612,10,41,08B,7505136,071XX W SUMMERDALE AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7975700639,STREET,HS308935,2010-05-15T00:01:00,41.9958382216,10,41,06,7505722,068XX W HIGHLAND AVE,$300 AND UNDER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.7914950211,RESIDENCE,HS308150,2010-05-14T21:25:00,41.9691113508,10,41,14,7506814,048XX N NASHVILLE AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.8030878654,STREET,HS308947,2010-05-14T17:15:00,42.0007512557,10,41,06,7514470,065XX N NORDICA AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0890,-87.7790867335,"SCHOOL, PUBLIC, BUILDING",HS364216,2010-05-14T14:45:00,41.9836924557,10,45,06,7560272,056XX N MC VICKER AVE,FROM BUILDING
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0890,-87.8068567401,"SCHOOL, PRIVATE, BUILDING",HS308988,2010-05-14T11:00:00,41.9777968957,10,41,06,7505803,053XX N HARLEM AVE,FROM BUILDING
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/117/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1122,-87.7934449663,RESIDENCE,HS329087,2010-05-14T09:00:00,41.9990296049,10,41,10,7526546,066XX W IMLAY ST,COUNTERFEIT CHECK
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7929117388,PARKING LOT/GARAGE(NON.RESID.),HS306398,2010-05-13T18:30:00,41.9890025399,10,41,06,7503187,059XX N NORTHWEST HWY,OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8184162815,RESIDENCE,HS306131,2010-05-13T17:40:00,41.9813866073,10,41,08B,7506766,076XX W BRYN MAWR AVE,DOMESTIC BATTERY SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.8170185335,RESIDENCE,HS306252,2010-05-13T15:30:00,41.9795828747,10,41,05,7506779,054XX N ORIOLE AVE,FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/80/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0630,-87.8191730569,RESIDENCE,HS305611,2010-05-13T13:30:00,41.9819525613,10,41,05,7506739,056XX N OVERHILL AVE,ATTEMPT FORCIBLE ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.7927053312,RESIDENCE,HS305142,2010-05-13T08:35:00,41.9690511956,10,41,08B,7502129,048XX N NATOMA AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0820,-87.78537192,STREET,HS305048,2010-05-12T22:00:00,41.9876221392,10,45,06,7503736,058XX N MOBILE AVE,$300 AND UNDER
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0910,-87.7850857277,STREET,HS305380,2010-05-12T18:00:00,41.9871103514,10,45,07,7502351,058XX N MOBILE AVE,AUTOMOBILE
