category,neighborhood,primary_type,classification,year,beat,community_area,domestic,iucr,longitude,location_description,case_number,crime_date,latitude,community_number,ward,fbi_code,id,block,description
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2008,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8069653319,RESIDENCE PORCH/HALLWAY,HP525058,2008-08-20T00:01:00,41.9704154733,10,41,14,6444272,049XX N HARLEM AVE,TO PROPERTY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2008,1613,/api/1.0-beta1/communityarea/10/,False,2825,-87.7939778262,RESIDENCE,HP528559,2008-08-19T22:00:00,41.9816695566,10,41,26,6450779,055XX N NORMANDY AVE,HARASSMENT BY TELEPHONE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.8001865158,RESIDENCE-GARAGE,HP525071,2008-08-19T21:00:00,41.9728100738,10,41,05,6444242,050XX N NEWLAND AVE,FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0610,-87.794632424,RESIDENCE-GARAGE,HP526204,2008-08-19T21:00:00,41.9873503857,10,41,05,6445891,058XX N NATOMA AVE,FORCIBLE ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2008,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7802039189,RESIDENCE,HP523148,2008-08-19T20:00:00,41.9931488695,10,45,08B,6444514,061XX N MEADE AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8231565787,PARKING LOT/GARAGE(NON.RESID.),HP522809,2008-08-19T17:00:00,41.9846788634,10,41,06,6442512,057XX N CANFIELD AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8113517454,DEPARTMENT STORE,HP522334,2008-08-19T13:20:00,41.9745408379,10,41,06,6442427,073XX W FOSTER AVE,RETAIL THEFT
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.779934484,RESIDENTIAL YARD (FRONT/BACK),HP522250,2008-08-19T12:00:00,41.9919785425,10,45,06,6445885,060XX W MATSON AVE,OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2008,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.803385691,RESIDENCE,HP521929,2008-08-19T09:40:00,41.9785986985,10,41,08B,6441300,053XX N NOTTINGHAM AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/84/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0840,-87.7989123512,RESIDENCE,HP565141,2008-08-19T00:00:00,41.9765417603,10,41,06,6488510,052XX N NEW ENGLAND AVE,FINANCIAL ID THEFT: OVER $300
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1622,/api/1.0-beta1/communityarea/10/,False,0610,-87.7851068621,RESIDENCE-GARAGE,HP521909,2008-08-18T23:00:00,41.9859331899,10,45,05,6441021,057XX N MOBILE AVE,FORCIBLE ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2008,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.811714086,RESIDENCE,HP521348,2008-08-18T21:55:00,41.9855687033,10,41,08B,6439817,058XX N OKETO AVE,DOMESTIC BATTERY SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2008,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8169418654,DRIVEWAY - RESIDENTIAL,HP522132,2008-08-18T20:00:00,41.9940774086,10,41,14,6441301,076XX W CLARENCE AVE,TO VEHICLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2008,1613,/api/1.0-beta1/communityarea/10/,True,2820,-87.8157096109,RESIDENCE,HP521081,2008-08-18T17:31:00,41.9822608133,10,41,26,6440375,075XX W HIGGINS AVE,TELEPHONE THREAT
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2008,1613,/api/1.0-beta1/communityarea/10/,True,0560,-87.8057533877,STREET,HP521795,2008-08-18T10:00:00,41.9746826436,10,41,08A,6444513,051XX N NEVA AVE,SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2008,1622,/api/1.0-beta1/communityarea/10/,False,2820,-87.781780765,RESIDENCE,HP521201,2008-08-18T02:00:00,41.9873305213,10,45,26,6439431,058XX N MEDINA AVE,TELEPHONE THREAT
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2008,1613,/api/1.0-beta1/communityarea/10/,False,2825,-87.7950250887,RESIDENCE,HP524464,2008-08-17T17:00:00,41.9743584193,10,41,26,6446637,051XX N RUTHERFORD AVE,HARASSMENT BY TELEPHONE
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0910,-87.7943512254,STREET,HP518915,2008-08-17T15:45:00,41.9866739922,10,41,07,6440672,058XX N NATOMA AVE,AUTOMOBILE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2008,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7901027547,RESIDENCE,HP518368,2008-08-17T02:00:00,41.9914480848,10,41,14,6436858,060XX N NASSAU AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.7998504663,STREET,HP518127,2008-08-17T01:00:00,41.9879592684,10,41,06,6436335,058XX N EAST CIRCLE AVE,OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2008,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.79082399,RESIDENCE,HP520783,2008-08-17T00:00:00,41.9771212691,10,41,14,6439306,065XX W HIGGINS AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1614,/api/1.0-beta1/communityarea/10/,False,0810,-87.8364374114,PARKING LOT/GARAGE(NON.RESID.),HP517449,2008-08-16T19:00:00,41.9814715121,10,41,06,6436187,056XX N CUMBERLAND AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7949856922,STREET,HP518259,2008-08-16T16:00:00,41.9764163899,10,41,06,6437505,052XX N RUTHERFORD AVE,$300 AND UNDER
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2008,1622,/api/1.0-beta1/communityarea/10/,True,1780,-87.7863230535,RESIDENCE,HP516457,2008-08-16T10:00:00,41.9856535945,10,45,26,6436311,057XX N MULLIGAN AVE,OTHER OFFENSE
P,None,THEFT,/api/1.0-beta1/crimeclassification/84/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0840,-87.8129916366,HOSPITAL BUILDING/GROUNDS,HR179834,2008-08-16T09:00:00,41.9885794028,10,41,06,6770719,074XX W TALCOTT AVE,FINANCIAL ID THEFT: OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2008,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8013704428,STREET,HP516242,2008-08-15T19:30:00,41.9741602279,10,41,14,6434723,051XX N SAYRE AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0890,-87.8072188823,GROCERY FOOD STORE,HP539382,2008-08-15T13:30:00,41.9749061615,10,41,06,6463434,052XX N HARLEM AVE,FROM BUILDING
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2008,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.7949357946,STREET,HP514496,2008-08-15T00:00:00,41.98364988,10,41,14,6441159,056XX N NEWARK AVE,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2008,1622,/api/1.0-beta1/communityarea/10/,False,1320,-87.7829701577,STREET,HP513907,2008-08-14T23:30:00,41.9863236194,10,45,14,6435187,057XX N MELVINA AVE,TO VEHICLE
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2008,1611,/api/1.0-beta1/communityarea/10/,True,0560,-87.7951434454,RESIDENCE,HP513723,2008-08-14T21:00:00,41.9974239931,10,41,08A,6433301,066XX W DEVON AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.8136959368,STREET,HP518709,2008-08-14T21:00:00,41.9802237485,10,41,06,6437504,055XX N OLCOTT AVE,OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8169834737,PARK PROPERTY,HP514598,2008-08-14T20:30:00,41.9816463597,10,41,08B,6433705,076XX W BRYN MAWR AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.7995592917,RESIDENCE,HP625240,2008-08-14T17:00:00,41.9897910411,10,41,06,6551472,059XX N EAST CIRCLE AVE,FROM BUILDING
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2008,1613,/api/1.0-beta1/communityarea/10/,True,2825,-87.7891792101,RESIDENCE,HP512893,2008-08-14T10:50:00,41.978518518,10,41,26,6431850,053XX N NATCHEZ AVE,HARASSMENT BY TELEPHONE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.8038243588,APARTMENT,HP512006,2008-08-14T00:25:00,41.9953430993,10,41,05,6431168,062XX N NORTHWEST HWY,FORCIBLE ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2008,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8069661904,RESIDENCE,HP511766,2008-08-13T20:00:00,41.9703111973,10,41,08B,6430486,049XX N HARLEM AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8113517454,GROCERY FOOD STORE,HP511520,2008-08-13T19:13:00,41.9745408379,10,41,06,6432774,073XX W FOSTER AVE,RETAIL THEFT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2008,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8116195707,RESIDENCE,HP511251,2008-08-13T16:45:00,41.9795749312,10,41,08B,6430423,055XX N OKETO AVE,DOMESTIC BATTERY SIMPLE
-,None,PUBLIC PEACE VIOLATION,/api/1.0-beta1/crimeclassification/301/,2008,1614,/api/1.0-beta1/communityarea/10/,False,2850,-87.8364374114,HOTEL/MOTEL,HP511115,2008-08-13T15:00:00,41.9814715121,10,41,26,6430846,056XX N CUMBERLAND AVE,BOMB THREAT
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8054730494,STREET,HP510512,2008-08-13T08:00:00,41.9939319417,10,41,06,6428432,062XX N NEVA AVE,OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2008,1612,/api/1.0-beta1/communityarea/10/,False,1310,-87.7878701813,ALLEY,HP510504,2008-08-13T04:30:00,41.9836604326,10,41,14,6430191,056XX N NAGLE AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8175632941,STREET,HP510280,2008-08-13T03:00:00,41.9968436104,10,41,06,6440796,076XX W DEVON AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2008,1613,/api/1.0-beta1/communityarea/10/,True,2825,-87.7891792101,RESIDENCE,HP512848,2008-08-12T11:15:00,41.978518518,10,41,26,6431982,053XX N NATCHEZ AVE,HARASSMENT BY TELEPHONE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.7891375472,RESIDENCE-GARAGE,HP508349,2008-08-12T05:00:00,41.9911855585,10,41,05,6427976,060XX N NASSAU AVE,FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0610,-87.802016505,RESIDENCE,HP508318,2008-08-12T04:45:00,41.9875741489,10,41,05,6427707,058XX N NICKERSON AVE,FORCIBLE ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2008,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8220231771,STREET,HP508231,2008-08-12T01:53:00,41.9806096534,10,41,14,6427701,078XX W GREGORY ST,TO VEHICLE
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/150/,2008,1613,/api/1.0-beta1/communityarea/10/,False,1350,-87.8120913722,"SCHOOL, PUBLIC, GROUNDS",HP508215,2008-08-12T00:23:00,41.9785452528,10,41,26,6425646,054XX N OKETO AVE,TO STATE SUP LAND
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2008,1622,/api/1.0-beta1/communityarea/10/,False,1780,-87.7865933937,RESIDENCE,HP507758,2008-08-11T18:00:00,41.9871587048,10,45,26,6425606,058XX N MULLIGAN AVE,OTHER OFFENSE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8081814263,RESIDENTIAL YARD (FRONT/BACK),HP511641,2008-08-11T17:00:00,41.9902424382,10,41,06,6429563,060XX N OCONTO AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8113517454,GROCERY FOOD STORE,HP507301,2008-08-11T16:00:00,41.9745408379,10,41,06,6427689,073XX W FOSTER AVE,RETAIL THEFT
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2008,1622,/api/1.0-beta1/communityarea/10/,False,1780,-87.7851156724,RESIDENCE,HP506535,2008-08-11T09:12:00,41.985334996,10,45,26,6429259,057XX N MOBILE AVE,OTHER OFFENSE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.8048273647,RESIDENCE-GARAGE,HP506573,2008-08-10T23:00:00,41.9794889788,10,41,05,6425546,054XX N MONTCLARE AVE,FORCIBLE ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2008,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8011291187,APARTMENT,HP505924,2008-08-10T20:40:00,41.9797353374,10,41,08B,6423412,069XX W HIGGINS AVE,DOMESTIC BATTERY SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1614,/api/1.0-beta1/communityarea/10/,False,0610,-87.8262415596,RESIDENCE,HP504682,2008-08-10T20:30:00,41.9829444736,10,41,05,6422819,079XX W SEMINOLE ST,FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.8045442756,RESIDENCE-GARAGE,HP507404,2008-08-10T20:30:00,41.9785875757,10,41,05,6425584,053XX N MONTCLARE AVE,FORCIBLE ENTRY
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8113517454,GROCERY FOOD STORE,HP505441,2008-08-10T15:14:00,41.9745408379,10,41,06,6422680,073XX W FOSTER AVE,RETAIL THEFT
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2008,1622,/api/1.0-beta1/communityarea/10/,False,0810,-87.7781167904,STREET,HP505050,2008-08-10T05:00:00,41.9848403336,10,45,06,6421671,060XX W SEMINOLE ST,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2008,1612,/api/1.0-beta1/communityarea/10/,True,2826,-87.7994923331,RESIDENCE,HP509395,2008-08-09T21:00:00,41.9881195114,10,41,26,6427330,058XX N EAST CIRCLE AVE,HARASSMENT BY ELECTRONIC MEANS
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2008,1614,/api/1.0-beta1/communityarea/10/,False,1811,-87.8354493135,STREET,HP504204,2008-08-09T20:39:00,41.9765880305,10,41,18,6426153,083XX W SUMMERDALE AVE,POSS: CANNABIS 30GMS OR LESS
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2008,1622,/api/1.0-beta1/communityarea/10/,False,0460,-87.7780890004,BANK,HP503630,2008-08-09T14:30:00,41.9871919797,10,45,08B,6421178,058XX N MILWAUKEE AVE,SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2008,1613,/api/1.0-beta1/communityarea/10/,True,4387,-87.7967120428,RESIDENCE,HP503531,2008-08-09T12:30:00,41.981051203,10,41,26,6423133,067XX W TALCOTT AVE,VIOLATE ORDER OF PROTECTION
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7940366823,STREET,HP503435,2008-08-09T00:01:00,41.9777456199,10,41,06,6420264,053XX N NORMANDY AVE,$300 AND UNDER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2008,1611,/api/1.0-beta1/communityarea/10/,False,1305,-87.7897927795,RESIDENCE-GARAGE,HP503432,2008-08-09T00:00:00,41.9950223081,10,41,14,6420382,062XX N NEENAH AVE,CRIMINAL DEFACEMENT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8137830996,PARKING LOT/GARAGE(NON.RESID.),HP502680,2008-08-08T23:30:00,41.9744777733,10,41,08B,6420093,074XX W FOSTER AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7977690271,STREET,HP502386,2008-08-08T21:30:00,41.9729799393,10,41,06,6419841,050XX N NEWCASTLE AVE,$300 AND UNDER
-,None,PUBLIC PEACE VIOLATION,/api/1.0-beta1/crimeclassification/39/,2008,1612,/api/1.0-beta1/communityarea/10/,False,0470,-87.8138103365,"SCHOOL, PUBLIC, GROUNDS",HP502226,2008-08-08T20:12:00,41.994200489,10,41,24,6419278,062XX N OLCOTT AVE,RECKLESS CONDUCT
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2008,1611,/api/1.0-beta1/communityarea/10/,False,0560,-87.7802039189,RESIDENCE,HP502413,2008-08-08T18:30:00,41.9931488695,10,45,08A,6419980,061XX N MEADE AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2008,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8011826714,STREET,HP503282,2008-08-08T18:30:00,41.9688849875,10,41,14,6420255,048XX N SAYRE AVE,TO VEHICLE
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2008,1614,/api/1.0-beta1/communityarea/10/,False,0560,-87.8364347069,RESIDENCE,HP501288,2008-08-08T10:50:00,41.9808732634,10,41,08A,6419925,055XX N CUMBERLAND AVE,SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/123/,2008,1611,/api/1.0-beta1/communityarea/10/,False,1152,-87.7876396521,BANK,HP509233,2008-08-08T00:01:00,41.9960109808,10,41,11,6427333,063XX N NAGLE AVE,ILLEGAL USE CASH CARD
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8091410751,OTHER,HP500982,2008-08-07T20:00:00,41.9745993704,10,41,06,6417737,072XX W FOSTER AVE,RETAIL THEFT
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2008,1611,/api/1.0-beta1/communityarea/10/,False,1305,-87.7897936667,RESIDENCE-GARAGE,HP501532,2008-08-07T19:30:00,41.9949180328,10,41,14,6418780,062XX N NEENAH AVE,CRIMINAL DEFACEMENT
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/255/,2008,1614,/api/1.0-beta1/communityarea/10/,False,2015,-87.8358711326,PARKING LOT/GARAGE(NON.RESID.),HP511078,2008-08-07T16:50:00,41.9861808597,10,41,18,6456487,083XX W HIGGINS RD,MANU/DELIVER: HALLUCINOGEN
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2008,1622,/api/1.0-beta1/communityarea/10/,False,0820,-87.7794114792,STREET,HP507346,2008-08-07T16:00:00,41.9848410996,10,45,06,6428896,060XX W SEMINOLE ST,$300 AND UNDER
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2008,1613,/api/1.0-beta1/communityarea/10/,False,2820,-87.8070113297,RESIDENCE,HP502280,2008-08-07T15:00:00,41.9684014337,10,41,26,6419235,048XX N HARLEM AVE,TELEPHONE THREAT
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8113517454,GROCERY FOOD STORE,HP499067,2008-08-07T09:40:00,41.9745408379,10,41,06,6416123,073XX W FOSTER AVE,RETAIL THEFT
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/264/,2008,1613,/api/1.0-beta1/communityarea/10/,False,2024,-87.8172240896,STREET,HP498594,2008-08-06T22:50:00,41.9750778107,10,41,18,6414611,076XX W FARRAGUT AVE,POSS: HEROIN(WHITE)
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2008,1622,/api/1.0-beta1/communityarea/10/,False,0560,-87.7780739239,SIDEWALK,HP498322,2008-08-06T20:00:00,41.9885036345,10,45,08A,6417617,059XX N AUSTIN AVE,SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2008,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.7851693534,RESIDENCE,HP498916,2008-08-06T19:00:00,41.9962269795,10,45,05,6417555,063XX N MOBILE AVE,FORCIBLE ENTRY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2008,1622,/api/1.0-beta1/communityarea/10/,False,2826,-87.7815412531,RESIDENCE,HP497953,2008-08-06T12:33:00,41.9886575633,10,45,26,6415417,061XX W ROSEDALE AVE,HARASSMENT BY ELECTRONIC MEANS
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/353/,2008,1613,/api/1.0-beta1/communityarea/10/,True,5001,-87.8011291187,RESIDENCE,HP497160,2008-08-06T10:30:00,41.9797353374,10,41,26,6415253,069XX W HIGGINS AVE,OTHER CRIME INVOLVING PROPERTY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2008,1611,/api/1.0-beta1/communityarea/10/,False,2825,-87.7828935491,RESIDENCE,HP496769,2008-08-05T23:00:00,41.9918006754,10,45,26,6412154,060XX N MELVINA AVE,HARASSMENT BY TELEPHONE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2008,1611,/api/1.0-beta1/communityarea/10/,False,0460,-87.7989770751,SIDEWALK,HP496432,2008-08-05T21:20:00,41.9969506912,10,41,08B,6415164,064XX N NEWARK AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2008,1622,/api/1.0-beta1/communityarea/10/,False,0820,-87.7796864983,RESIDENTIAL YARD (FRONT/BACK),HP498350,2008-08-05T19:00:00,41.9874850921,10,45,06,6414575,058XX N MOODY AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2008,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8132332061,RESIDENTIAL YARD (FRONT/BACK),HP497353,2008-08-05T18:00:00,41.9792364831,10,41,06,6416736,074XX W CATALPA AVE,$300 AND UNDER
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2008,1622,/api/1.0-beta1/communityarea/10/,True,1780,-87.7865933937,RESIDENCE,HP494197,2008-08-04T18:00:00,41.9871587048,10,45,26,6409504,058XX N MULLIGAN AVE,OTHER OFFENSE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2008,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.7981057607,STREET,HP493247,2008-08-04T08:00:00,41.9907365108,10,41,14,6408294,060XX N AVONDALE AVE,TO VEHICLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2008,1612,/api/1.0-beta1/communityarea/10/,False,1150,-87.8091681765,RESIDENCE,HP497790,2008-08-04T00:01:00,41.9878869348,10,41,11,6416781,072XX W THORNDALE AVE,CREDIT CARD FRAUD
V,None,ASSAULT,/api/1.0-beta1/crimeclassification/62/,2008,1611,/api/1.0-beta1/communityarea/10/,True,0520,-87.7849653877,STREET,HP491880,2008-08-03T15:00:00,41.9972742884,10,45,04A,6407688,062XX W DEVON AVE,AGGRAVATED:KNIFE/CUTTING INSTR
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2008,1612,/api/1.0-beta1/communityarea/10/,True,2826,-87.8032075506,RESIDENCE,HP494093,2008-08-03T14:00:00,41.9850001051,10,41,26,6409507,069XX W HOBART AVE,HARASSMENT BY ELECTRONIC MEANS
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2008,1611,/api/1.0-beta1/communityarea/10/,False,0460,-87.7941690669,RESIDENCE,HP491241,2008-08-03T07:24:00,42.0008496655,10,41,08B,6412345,066XX W ALBION AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2008,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8068567401,"SCHOOL, PUBLIC, BUILDING",HP491013,2008-08-03T01:55:00,41.9777968957,10,41,14,6408281,053XX N HARLEM AVE,TO PROPERTY
-,None,LIQUOR LAW VIOLATION,/api/1.0-beta1/crimeclassification/293/,2008,1611,/api/1.0-beta1/communityarea/10/,False,2250,-87.7891775476,OTHER,HP490911,2008-08-03T00:34:00,41.9985813606,10,41,22,6416099,064XX N MILWAUKEE AVE,LIQUOR LICENSE VIOLATION
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2008,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7880807207,RESIDENTIAL YARD (FRONT/BACK),HP491405,2008-08-02T17:00:00,41.9917458487,10,41,14,6406920,060XX N NAPLES AVE,TO PROPERTY
